,Player_name,Player_ID,Season_start,Season_end
3052,Rex Morgan,morgare01,1971,1972
3053,Elmore Morgenthaler,morgeel01,1947,1949
3054,Darren Morningstar,mornida01,1994,1994
3055,Chris Morris,morrich01,1989,1999
3056,Darius Morris,morrida01,2012,2015
3057,Isaiah Morris,morriis01,1993,1993
3058,Jaylen Morris,morrija01,2018,2019
3059,Marcus Morris,morrima03,2012,2021
3060,Markieff Morris,morrima02,2012,2021
3061,Max Morris,morrima01,1950,1950
3062,Monte Morris,morrimo01,2018,2021
3063,Randolph Morris,morrira01,2007,2010
3064,Terence Morris,morrite01,2002,2006
3065,Adam Morrison,morriad01,2007,2010
3066,John Morrison,morrijo01,1968,1968
3067,Mike Morrison,morrimi01,1990,1990
3068,Red Morrison,morrire01,1955,1958
3069,Anthony Morrow,morroan01,2009,2017
3070,Dwayne Morton,mortodw01,1995,1995
3071,John Morton,mortojo01,1990,1992
3072,Richard Morton,mortori01,1989,1989
3073,Glenn Mosley,moslegl01,1978,1979
3074,Perry Moss,mosspe01,1986,1987
3075,Lawrence Moten,motenla01,1996,1998
3076,Donatas Motiejūnas,motiedo01,2013,2019
3077,Johnathan Motley,motlejo01,2018,2020
3078,Hanno Möttölä,mottoha01,2001,2002
3079,Arnett Moultrie,moultar01,2013,2014
3080,Rick Mount,mountri01,1971,1975
3081,Alonzo Mourning,mournal01,1993,2008
3082,Timofey Mozgov,mozgoti01,2011,2018
3083,Chuck Mrazovich,mrazoch01,1951,1951
3084,Emmanuel Mudiay,mudiaem01,2016,2020
3085,Erwin Mueller,mueller01,1967,1974
3086,Shabazz Muhammad,muhamsh01,2014,2018
3087,Mychal Mulder,muldemy01,2020,2021
3088,Joe Mullaney,mullajo01,1950,1950
3089,Bob Mullens,mullebo01,1947,1947
3090,Byron Mullens,mulleby01,2010,2014
3091,Chris Mullin,mullich01,1986,2001
3092,Jeff Mullins,mullije01,1965,1976
3093,Todd Mundt,mundtto01,1996,1996
3094,Xavier Munford,munfoxa02,2016,2018
3095,Chris Munk,munkch01,1991,1991
3096,George Munroe,munroge01,1947,1948
3097,Eric Murdock,murdoer01,1992,2000
3098,Gheorghe Mureșan,muresgh01,1994,2000
3099,Allen Murphy,murphal01,1976,1977
3100,Calvin Murphy,murphca01,1971,1983
3101,Dick Murphy,murphdi01,1947,1947
3102,Erik Murphy,murpher01,2014,2014
3103,Jay Murphy,murphja01,1985,1988
3104,John Murphy,murphjo01,1947,1947
3105,Kevin Murphy,murphke01,2013,2013
3106,Ronnie Murphy,murphro01,1988,1988
3107,Tod Murphy,murphto01,1988,1994
3108,Troy Murphy,murphtr01,2002,2013
3109,Dejounte Murray,murrade01,2017,2021
3110,Jamal Murray,murraja01,2017,2021
3111,Ken Murray,murrake01,1951,1955
3112,Lamond Murray,murrala01,1995,2006
3113,Ronald Murray,murraro01,2003,2010
3114,Tracy Murray,murratr01,1993,2004
3115,Willie Murrell,murrewi01,1968,1970
3116,Dorie Murrey,murredo01,1967,1972
3117,Toure' Murry,murryto01,2014,2015
3118,Džanan Musa,musadz01,2019,2020
3119,Mike Muscala,muscami01,2014,2021
3120,Angelo Musi,musian01,1947,1949
3121,Jerrod Mustaf,mustaje01,1991,1994
3122,Dikembe Mutombo,mutomdi01,1992,2009
3123,Martin Müürsepp,muursma01,1997,1998
3124,Pete Myers,myerspe01,1987,1998
3125,Sviatoslav Mykhailiuk,mykhasv01,2019,2021
3126,Hamady N'Diaye,ndiayha01,2011,2014
3127,Makhtar N'Diaye,ndiayma01,1999,1999
3128,Mamadou N'Diaye,ndiayma02,2001,2005
3129,Boniface N'Dong,ndongbo01,2006,2006
3130,Bob Naber,naberbo01,1953,1953
3131,Boris Nachamkin,nachabo01,1955,1955
3132,Boštjan Nachbar,nachbbo01,2003,2008
3133,Abdel Nader,naderab01,2018,2021
3134,Jerry Nagel,nagelje01,1950,1950
3135,Fritz Nagy,nagyfr01,1949,1949
3136,Lee Nailon,nailole01,2001,2006
3137,Eduardo Nájera,najered01,2001,2012
3138,Larry Nance,nancela01,1982,1994
3139,Larry Nance,nancela02,2016,2021
3140,Shabazz Napier,napiesh01,2015,2020
3141,Paul Napolitano,napolpa01,1949,1949
3142,Bob Nash,nashbo01,1973,1979
3143,Cotton Nash,nashco01,1965,1968
3144,Steve Nash,nashst01,1997,2014
3145,Swen Nater,natersw01,1974,1984
3146,Howard Nathan,nathaho01,1996,1996
3147,Calvin Natt,nattca01,1980,1990
3148,Kenny Natt,nattke01,1981,1985
3149,Willie Naulls,naullwi01,1957,1966
3150,Juan Carlos Navarro,navarju01,2008,2008
3151,Maurice Ndour,ndourma01,2017,2017
3152,Craig Neal,nealcr01,1989,1991
3153,Gary Neal,nealga01,2011,2017
3154,Jim Neal,nealji01,1954,1955
3155,Lloyd Neal,nealll01,1973,1979
3156,Ed Nealy,nealyed01,1983,1993
3157,Nemanja Nedović,nedovne01,2014,2014
3158,Al Negratti,negraal01,1947,1947
3159,Barry Nelson,nelsoba01,1972,1972
3160,DeMarcus Nelson,nelsode01,2009,2009
3161,Don Nelson,nelsodo01,1963,1976
3162,Jameer Nelson,nelsoja01,2005,2018
3163,Louie Nelson,nelsolo01,1974,1978
3164,Ron Nelson,nelsoro01,1971,1971
3165,Ruben Nembhard,nembhru01,1997,1997
3166,Dick Nemelka,nemeldi01,1971,1971
3167,Tyrone Nesby,nesbyty01,1999,2002
3168,Aaron Nesmith,nesmiaa01,2021,2021
3169,Martin Nessley,nesslma01,1988,1988
3170,Rasho Nesterović,nestera01,1999,2010
3171,Raul Neto,netora01,2016,2021
3172,Bob Netolicky,netolbo01,1968,1976
3173,Johnny Neumann,neumajo01,1972,1978
3174,Paul Neumann,neumapa01,1962,1967
3175,Chuck Nevitt,nevitch01,1983,1994
3176,Melvin Newbern,newbeme01,1993,1993
3177,Ivano Newbill,newbiiv01,1995,1998
3178,Ira Newble,newblir01,2001,2008
3179,Mike Newlin,newlimi01,1972,1982
3180,Johnny Newman,newmajo01,1987,2002
3181,Malik Newman,newmama01,2020,2020
3182,Dave Newmark,newmada01,1969,1971
3183,Bill Newton,newtobi01,1973,1974
3184,Georges Niang,niangge01,2017,2021
3185,Demetris Nichols,nichode01,2008,2009
3186,Jack Nichols,nichoja01,1949,1958
3187,Andrew Nicholson,nichoan01,2013,2017
3188,Gaylon Nickerson,nickega01,1997,1997
3189,Carl Nicks,nicksca01,1981,1983
3190,Rich Niemann,niemari01,1969,1972
3191,Richie Niemiera,niemiri01,1949,1950
3192,Mike Niles,nilesmi01,1981,1981
3193,Kurt Nimphius,nimphku01,1982,1990
3194,Dyron Nix,nixdy01,1990,1990
3195,Norm Nixon,nixonno01,1978,1989
3196,Zeke Nnaji,nnajize01,2021,2021
3197,Joakim Noah,noahjo01,2008,2020
3198,Chuck Noble,noblech01,1956,1962
3199,Andrés Nocioni,nocioan01,2005,2012
3200,David Noel,noelda01,2007,2007
3201,Nerlens Noel,noelne01,2015,2021
3202,Paul Noel,noelpa01,1948,1952
3203,Lucas Nogueira,noguelu01,2015,2018
3204,Jim Nolan,nolanji01,1950,1950
3205,Paul Nolen,nolenpa01,1954,1954
3206,Jeff Nordgaard,nordgje01,1998,1998
3207,Bevo Nordmann,nordmbe01,1962,1965
3208,Johnny Norlander,norlajo01,1947,1951
3209,Connie Norman,normaco01,1975,1979
3210,Ken Norman,normake01,1988,1997
3211,Audie Norris,norriau01,1983,1985
3212,Moochie Norris,norrimo01,1997,2006
3213,Sylvester Norris,norrisy01,1980,1980
3214,Zach Norvell,norveza01,2020,2020
3215,Willie Norwood,norwowi01,1972,1978
3216,George Nostrand,nostrge01,1947,1950
3217,Stan Noszka,noszkst01,1947,1949
3218,Mike Novak,novakmi01,1949,1954
3219,Steve Novak,novakst01,2007,2017
3220,Jaylen Nowell,nowelja01,2020,2021
3221,Mel Nowell,nowelme01,1963,1968
3222,Dirk Nowitzki,nowitdi01,1999,2019
3223,Frank Ntilikina,ntilila01,2018,2021
3224,Kendrick Nunn,nunnke01,2020,2021
3225,James Nunnally,nunnaja01,2014,2021
3226,Jusuf Nurkić,nurkiju01,2015,2021
3227,Dennis Nutt,nuttde01,1987,1987
3228,David Nwaba,nwabada01,2017,2021
3229,Jordan Nwora,nworajo01,2021,2021
3230,Julius Nwosu,nwosuju01,1995,1995
3231,Charles O'Bannon,obannch01,1998,1999
3232,Ed O'Bannon,obanned01,1996,1997
3233,John O'Boyle,oboyljo01,1953,1953
3234,Bob O'Brien,obriebo01,1948,1949
3235,J.J. O'Brien,obriejj01,2016,2016
3236,Jim O'Brien,obrieji02,1974,1975
3237,Jimmy O'Brien,obrieji01,1972,1975
3238,Ralph O'Brien,obriera01,1952,1953
3239,Johnny O'Bryant,obryajo01,2015,2018
3240,Patrick O'Bryant,obryapa01,2007,2010
3241,Dermie O'Connell,oconnde01,1949,1950
3242,Andy O'Donnell,odonnan01,1950,1950
3243,Buddy O'Grady,ogradbu01,1947,1949
3244,Fran O'Hanlon,ohanlfr01,1971,1971
3245,Dick O'Keefe,okeefdi01,1948,1951
3246,Tommy O'Keefe,okeefto01,1951,1951
3247,Mike O'Koren,okoremi01,1981,1988
3248,Grady O'Malley,omallgr01,1970,1970
3249,Jermaine O'Neal,onealje01,1997,2014
3250,Shaquille O'Neal,onealsh01,1993,2011
3251,Royce O'Neale,onealro01,2018,2021
3252,Mike O'Neill,oneilmi01,1953,1953
3253,Kyle O'Quinn,oquinky01,2013,2020
3254,Kevin O'Shea,osheake01,1951,1953
3255,Garland O'Shields,oshiega01,1947,1947
3256,Dan O'Sullivan,osullda01,1991,1996
3257,Charles Oakley,oaklech01,1986,2004
3258,Fabricio Oberto,obertfa01,2006,2011
3259,Daniel Ochefu,ochefda01,2017,2017
3260,Greg Oden,odengr01,2009,2014
3261,Lamar Odom,odomla01,2000,2013
3262,Bud Ogden,ogdenbu01,1970,1971
3263,Ralph Ogden,ogdenra01,1971,1971
3264,Alan Ogg,oggal01,1991,1993
3265,Don Ohl,ohldo01,1961,1970
3266,Tim Ohlbrecht,ohlbrti01,2013,2013
3267,Semi Ojeleye,ojelese01,2018,2021
3268,Emeka Okafor,okafoem01,2005,2018
3269,Jahlil Okafor,okafoja01,2016,2021
3270,Chuma Okeke,okekech01,2021,2021
3271,Elie Okobo,okoboel01,2019,2020
3272,Josh Okogie,okogijo01,2019,2021
3273,Onyeka Okongwu,okongon01,2021,2021
3274,Isaac Okoro,okorois01,2021,2021
3275,KZ Okpala,okpalkz01,2020,2021
3276,Mehmet Okur,okurme01,2003,2012
3277,Victor Oladipo,oladivi01,2014,2021
3278,Hakeem Olajuwon,olajuha01,1985,2002
3279,Mark Olberding,olberma01,1976,1987
3280,Jawann Oldham,oldhaja01,1981,1991
3281,John Oldham,oldhajo01,1950,1951
3282,Frank Oleynick,oleynfr01,1976,1977
3283,John Olive,olivejo01,1979,1980
3284,Brian Oliver,olivebr01,1991,1998
3285,Cameron Oliver,oliveca01,2021,2021
3286,Dean Oliver,olivede01,2002,2003
3287,Jimmy Oliver,oliveji01,1992,1999
3288,Kevin Ollie,ollieke01,1998,2010
3289,Gene Ollrich,ollrige01,1950,1950
3290,Michael Olowokandi,olowomi01,1999,2007
3291,Bud Olsen,olsenbu01,1963,1970
3292,Kelly Olynyk,olynyke01,2014,2021
3293,Miye Oni,onimi01,2020,2021
3294,Arinze Onuaku,onuakar01,2014,2017
3295,Chinanu Onuaku,onuakch01,2017,2018
3296,Barry Orms,ormsba01,1969,1970
3297,Johnny Orr,orrjo01,1950,1950
3298,Louis Orr,orrlo01,1981,1988
3299,José Ortiz,ortizjo01,1989,1990
3300,Daniel Orton,ortonda01,2012,2014
3301,Chuck Osborne,osborch01,1962,1962
3302,Cedi Osman,osmande01,2018,2021
3303,Wally Osterkorn,osterwa01,1952,1955
3304,Greg Ostertag,ostergr01,1996,2006
3305,Matt Othick,othicma01,1993,1993
3306,Don Otten,ottendo01,1950,1953
3307,Mac Otten,ottenma01,1950,1950
3308,Daniel Oturu,oturuda01,2021,2021
3309,Kelly Oubre,oubreke01,2016,2021
3310,Bo Outlaw,outlabo01,1994,2008
3311,Travis Outlaw,outlatr01,2004,2014
3312,Claude Overton,overtcl01,1953,1953
3313,Doug Overton,overtdo01,1993,2004
3314,Andre Owens,owensan01,2006,2008
3315,Billy Owens,owensbi01,1992,2001
3316,Chris Owens,owensch01,2003,2003
3317,Eddie Owens,owensed01,1978,1978
3318,Jim Owens,owensji01,1974,1975
3319,Keith Owens,owenske01,1992,1992
3320,Larry Owens,owensla01,2011,2012
3321,Red Owens,owensre01,1950,1952
3322,Tariq Owens,owensta01,2020,2020
3323,Tom Owens,owensto01,1972,1983
3324,Ray Owes,owesra01,1997,1997
3325,Olumide Oyedeji,oyedeol01,2001,2003
3326,Joe Pace,pacejo01,1977,1978
3327,Zaza Pachulia,pachuza01,2004,2019
3328,Robert Pack,packro01,1992,2004
3329,Wayne Pack,packwa01,1975,1975
3330,Gerald Paddio,paddige01,1991,1994
3331,Scott Padgett,padgesc01,2000,2007
3332,Dana Pagett,pagetda01,1972,1972
3333,Marcus Paige,paigema01,2018,2018
3334,Fred Paine,painefr01,1949,1949
3335,Milt Palacio,palacmi01,2000,2006
3336,Togo Palazzi,palazto01,1955,1960
3337,Bud Palmer,palmebu01,1947,1949
3338,Errol Palmer,palmeer01,1968,1968
3339,Jim Palmer,palmeji01,1959,1961
3340,Walter Palmer,palmewa01,1991,1993
3341,Andy Panko,pankoan01,2001,2001
3342,Georgios Papagiannis,papagge01,2017,2018
3343,Kostas Papanikolaou,papanko01,2015,2016
3344,Jannero Pargo,pargoja01,2003,2015
3345,Jeremy Pargo,pargoje01,2012,2020
3346,Easy Parham,parhaea01,1949,1951
3347,Robert Parish,parisro01,1977,1997
3348,Med Park,parkme01,1956,1960
3349,Anthony Parker,parkean01,1998,2012
3350,Jabari Parker,parkeja01,2015,2021
3351,Smush Parker,parkesm01,2003,2008
3352,Sonny Parker,parkeso01,1977,1982
3353,Tony Parker,parketo01,2002,2019
3354,Barry Parkhill,parkhba01,1974,1976
3355,Jack Parkinson,parkija01,1950,1950
3356,Charles Parks,parksch01,1969,1969
3357,Cherokee Parks,parksch02,1996,2004
3358,Richard Parks,parksri01,1968,1968
3359,Jack Parr,parrja01,1959,1959
3360,Doyle Parrack,parrado01,1947,1947
3361,Charlie Parsley,parslch01,1950,1950
3362,Chandler Parsons,parsoch01,2012,2020
3363,Eric Paschall,pascher01,2020,2021
3364,Anžejs Pasečņiks,pasecan01,2020,2021
3365,Žarko Paspalj,paspaza01,1990,1990
3366,Marty Passaglia,passama01,1947,1949
3367,George Pastushok,pastuge01,1947,1947
3368,Myles Patrick,patrimy01,1981,1981
3369,Stan Patrick,patrist01,1950,1950
3370,Andrae Patterson,pattean01,1999,2000
3371,George Patterson,pattege01,1968,1968
3372,Lamar Patterson,pattela01,2016,2017
3373,Patrick Patterson,pattepa01,2011,2021
3374,Ruben Patterson,patteru01,1999,2008
3375,Steve Patterson,pattest01,1972,1976
3376,Tom Patterson,patteto01,1973,1974
3377,Worthy Patterson,pattewo01,1958,1958
3378,Justin Patton,pattoju01,2018,2021
3379,Brandon Paul,paulbr01,2018,2018
3380,Chris Paul,paulch01,2006,2021
3381,Charlie Paulk,paulkch01,1969,1972
3382,Jerry Paulson,paulsje01,1958,1958
3383,Billy Paultz,paultbi01,1971,1985
3384,Sasha Pavlović,pavloal01,2004,2013
3385,Jim Paxson,paxsoji01,1957,1958
3386,Jim Paxson,paxsoji02,1980,1990
3387,John Paxson,paxsojo01,1984,1994
3388,Johnny Payak,payakjo01,1950,1953
3389,Adreian Payne,paynead01,2015,2018
3390,Cameron Payne,payneca01,2016,2021
3391,Kenny Payne,payneke01,1990,1993
3392,Tom Payne,payneto01,1972,1972
3393,Elfrid Payton,paytoel01,2015,2021
3394,Gary Payton,paytoga01,1991,2007
3395,Gary Payton,paytoga02,2017,2021
3396,Mel Payton,paytome01,1952,1953
3397,George Pearcy,pearcge01,1947,1947
3398,Henry Pearcy,pearche01,1947,1947
3399,Oleksiy Pecherov,pecheol01,2008,2010
3400,Wiley Peck,peckwi01,1980,1980
3401,Rich Peek,peekri01,1968,1968
3402,Anthony Peeler,peelean01,1993,2005
3403,George Peeples,peeplge01,1968,1973
3404,Nikola Peković,pekovni01,2011,2016
3405,Jake Pelkington,pelkija01,1949,1949
3406,Norvel Pelle,pelleno01,2020,2021
3407,Sam Pellom,pellosa01,1980,1983
3408,Mike Penberthy,penbemi01,2001,2002
3409,Jerry Pender,pendeje01,1974,1974
3410,Desmond Penigar,penigde01,2004,2004
3411,Kirk Penney,penneki01,2004,2005
3412,Mike Peplowski,peplomi01,1994,1996
3413,Will Perdue,perduwi01,1989,2001
3414,Kendrick Perkins,perkike01,2004,2018
3415,Sam Perkins,perkisa01,1985,2001
3416,Warren Perkins,perkiwa01,1950,1951
3417,Kosta Perović,perovko01,2008,2008
3418,London Perrantes,perralo01,2018,2018
3419,Aulcie Perry,perryau01,1975,1975
3420,Curtis Perry,perrycu01,1971,1978
3421,Elliot Perry,perryel01,1992,2002
3422,Reggie Perry,perryre01,2021,2021
3423,Ron Perry,perryro01,1968,1970
3424,Tim Perry,perryti01,1989,1996
3425,Chuck Person,persoch01,1987,2000
3426,Wesley Person,persowe01,1995,2005
3427,Alec Peters,peteral01,2018,2018
3428,Jim Petersen,peterji01,1985,1992
3429,Loy Petersen,peterlo01,1969,1970
3430,Bob Peterson,peterbo01,1954,1956
3431,Ed Peterson,petered01,1950,1951
3432,Mel Peterson,peterme01,1964,1970
3433,Morris Peterson,petermo01,2001,2011
3434,Geoff Petrie,petrige01,1971,1976
3435,Johan Petro,petrojo01,2006,2013
3436,Dražen Petrović,petrodr01,1990,1993
3437,Richard Petruška,petruri01,1994,1994
3438,Bob Pettit,pettibo01,1955,1965
3439,Jerry Pettway,pettwje01,1968,1969
3440,Roger Phegley,pheglro01,1979,1984
3441,Jack Phelan,phelaja01,1950,1950
3442,Jim Phelan,phelaja02,1954,1954
3443,Derrick Phelps,phelpde01,1995,1995
3444,Michael Phelps,phelpmi01,1986,1988
3445,Andy Phillip,phillan01,1948,1958
3446,Eddie Phillips,philled01,1983,1983
3447,Gary Phillips,phillga01,1962,1966
3448,Gene Phillips,phillge01,1972,1973
3449,Bobby Phills,phillbo01,1992,2000
3450,Eric Piatkowski,piatker01,1995,2008
3451,Walter Piatkowski,piatkwa01,1969,1972
3452,Paul Pierce,piercpa01,1999,2017
3453,Ricky Pierce,piercri01,1983,1998
3454,Stan Pietkiewicz,pietkst01,1979,1981
3455,Mickaël Piétrus,pietrmi01,2004,2013
3456,John Pilch,pilchjo01,1952,1952
3457,Ed Pinckney,pincked01,1986,1997
3458,Kevinn Pinkney,pinknke01,2007,2007
3459,John Pinone,pinonjo01,1984,1984
3460,Theo Pinson,pinsoth01,2019,2021
3461,Dave Piontek,piontda01,1957,1963
3462,Tom Piotrowski,piotrto01,1984,1984
3463,Scottie Pippen,pippesc01,1988,2004
3464,Charles Pittman,pittmch01,1983,1986
3465,Dexter Pittman,pittmde01,2011,2014
3466,Zoran Planinić,planizo01,2004,2006
3467,Tibor Pleiß,pleisti01,2016,2016
3468,Marshall Plumlee,plumlma02,2017,2018
3469,Mason Plumlee,plumlma01,2014,2021
3470,Miles Plumlee,plumlmi01,2013,2019
3471,Gary Plummer,plummga01,1985,1993
3472,Pavel Podkolzin,podkopa01,2005,2006
3473,Jakob Poeltl,poeltja01,2017,2021
3474,Vincent Poirier,poirivi01,2020,2021
3475,Aleksej Pokusevski,pokusal01,2021,2021
3476,Dwayne Polee,poleedw01,1987,1987
3477,Jim Pollard,pollaji01,1949,1955
3478,Scot Pollard,pollasc01,1998,2008
3479,Ralph Polson,polsora01,1953,1953
3480,Olden Polynice,polynol01,1988,2004
3481,Cliff Pondexter,pondecl01,1976,1978
3482,Quincy Pondexter,pondequ01,2011,2019
3483,Shamorie Ponds,pondssh01,2020,2020
3484,Jordan Poole,poolejo01,2020,2021
3485,David Pope,popeda01,1985,1986
3486,Mark Pope,popema01,1998,2005
3487,Dave Popson,popsoda01,1989,1992
3488,Ben Poquette,poquebe01,1978,1987
3489,Chris Porter,portech01,2001,2001
3490,Howard Porter,porteho01,1972,1978
3491,Jontay Porter,portejo01,2021,2021
3492,Kevin Porter,porteke01,1973,1983
3493,Kevin Porter,porteke02,2020,2021
3494,Michael Porter,portemi01,2020,2021
3495,Otto Porter,porteot01,2014,2021
3496,Terry Porter,portete01,1986,2002
3497,Willie Porter,portewi01,1968,1969
3498,Bobby Portis,portibo01,2016,2021
3499,Bob Portman,portmbo01,1970,1973
3500,Kristaps Porziņģis,porzikr01,2016,2021
3501,James Posey,poseyja01,2000,2011
3502,Lavor Postell,postela01,2001,2003
3503,John Postley,postljo01,1968,1968
3504,Vitaly Potapenko,potapvi01,1997,2007
3505,Leon Powe,powele01,2007,2011
3506,Cincinnatus Powell,powelci01,1968,1975
3507,Dwight Powell,poweldw01,2015,2021
3508,Josh Powell,poweljo01,2006,2014
3509,Kasib Powell,powelka01,2008,2008
3510,Norman Powell,powelno01,2016,2021
3511,Roger Powell,powelro01,2007,2007
3512,Alex Poythress,poythal01,2017,2019
3513,Marlbert Pradd,praddma01,1968,1969
3514,Mike Pratt,prattmi01,1971,1972
3515,Paul Pressey,presspa01,1983,1993
3516,Phil Pressey,pressph01,2014,2016
3517,Dominic Pressley,pressdo01,1989,1989
3518,Harold Pressley,pressha01,1987,1990
3519,Stephen Previs,previst01,1973,1973
3520,A.J. Price,priceaj01,2010,2015
3521,Brent Price,pricebr01,1993,2002
3522,Jim Price,priceji01,1973,1979
3523,Mark Price,pricema01,1987,1998
3524,Mike Price,pricemi01,1971,1973
3525,Ronnie Price,pricero01,2006,2017
3526,Tony Price,priceto01,1981,1981
3527,Bob Priddy,priddbo01,1953,1953
3528,Pablo Prigioni,prigipa01,2013,2016
3529,Taurean Prince,princta02,2017,2021
3530,Tayshaun Prince,princta01,2003,2016
3531,John Pritchard,pritcjo01,1950,1950
3532,Kevin Pritchard,pritcke01,1991,1996
3533,Payton Pritchard,pritcpa01,2021,2021
3534,Laron Profit,profila01,2000,2006
3535,Gabe Pruitt,pruitga01,2008,2009
3536,Joel Przybilla,przybjo01,2001,2013
3537,Les Pugh,pughle01,1949,1950
3538,Roy Pugh,pughro01,1949,1949
3539,Anthony Pullard,pullaan01,1993,1993
3540,Jacob Pullen,pulleja01,2018,2018
3541,Rodney Purvis,purviro01,2018,2018
3542,Don Putman,putnado01,1947,1950
3543,Zhou Qi,qizh01,2018,2019
3544,Tim Quarterman,quartti01,2017,2018
3545,Bob Quick,quickbo01,1969,1972
3546,Immanuel Quickley,quickim01,2021,2021
3547,Chris Quinn,quinnch01,2007,2013
3548,Brian Quinnett,quinnbr01,1990,1992
3549,Ivan Rabb,rabbiv01,2018,2019
3550,Luther Rackley,rackllu01,1970,1974
3551,Howie Rader,raderho01,1949,1949
3552,Mark Radford,radfoma01,1982,1983
3553,Wayne Radford,radfowa01,1979,1979
3554,Dino Radja,radjadi01,1994,1997
3555,Vladimir Radmanović,radmavl01,2002,2013
3556,Aleksandar Radojević,radojal01,2000,2005
3557,Frank Radovich,radovfr01,1962,1962
3558,Moe Radovich,radovmo01,1953,1953
3559,Miroslav Raduljica,radulmi01,2014,2015
3560,Ray Radziszewski,radzira01,1958,1958
3561,Ray Ragelis,ragelra01,1952,1952
3562,Sherwin Raiken,raikesh01,1953,1953
3563,Ed Rains,rainsed01,1982,1983
3564,Igor Rakočević,rakocig01,2003,2003
3565,Kurt Rambis,rambiku01,1982,1995
3566,Peter John Ramos,ramospe01,2005,2005
3567,Cal Ramsey,ramseca01,1960,1961
3568,Frank Ramsey,ramsefr01,1955,1964
3569,Jahmi'us Ramsey,ramseja01,2021,2021
3570,Ray Ramsey,ramsera01,1949,1949
3571,Mark Randall,randama01,1992,1995
3572,Chasson Randle,randlch01,2017,2021
3573,Julius Randle,randlju01,2015,2021
3574,Anthony Randolph,randoan01,2009,2014
3575,Shavlik Randolph,randosh01,2006,2015
3576,Zach Randolph,randoza01,2002,2018
3577,Wally Rank,rankwa01,1981,1981
3578,Kelvin Ransey,ranseke01,1981,1986
3579,Sam Ranzino,ranzisa01,1952,1952
3580,Bobby Rascoe,rascobo01,1968,1970
3581,Blair Rasmussen,rasmubl01,1986,1993
3582,Xavier Rathan-Mayes,rathaxa01,2018,2018
3583,George Ratkovicz,ratkoge01,1950,1955
3584,Ed Ratleff,ratleed01,1974,1978
3585,Mike Ratliff,ratlimi01,1973,1974
3586,Theo Ratliff,ratlith01,1996,2011
3587,Andy Rautins,rautian01,2011,2011
3588,Leo Rautins,rautile01,1984,1985
3589,Allan Ray,rayal01,2007,2007
3590,Clifford Ray,raycl01,1972,1981
3591,Don Ray,raydo01,1950,1950
3592,James Ray,rayja01,1981,1983
3593,Jim Ray,rayji01,1957,1960
3594,Jimmy Rayl,raylji01,1968,1969
3595,Craig Raymond,raymocr01,1969,1973
3596,Connie Rea,reaco01,1954,1954
3597,Joe Reaves,reavejo01,1974,1974
3598,Josh Reaves,reavejo02,2020,2020
3599,Željko Rebrača,rebraze01,2002,2006
3600,Eldridge Recasner,recasel01,1995,2002
3601,Michael Redd,reddmi01,2001,2012
3602,Cam Reddish,reddica01,2020,2021
3603,Frank Reddout,reddofr01,1954,1954
3604,J.J. Redick,redicjj01,2007,2021
3605,Marlon Redmond,redmoma01,1979,1980
3606,Davon Reed,reedda01,2018,2019
3607,Hub Reed,reedhu01,1959,1965
3608,Justin Reed,reedju01,2005,2007
3609,Paul Reed,reedpa01,2021,2021
3610,Ron Reed,reedro01,1966,1967
3611,Willie Reed,reedwi02,2016,2018
3612,Willis Reed,reedwi01,1965,1974
3613,Bryant Reeves,reevebr01,1996,2001
3614,Khalid Reeves,reevekh01,1995,2000
3615,Richie Regan,reganri01,1956,1958
3616,Don Rehfeldt,rehfedo01,1951,1952
3617,Billy Reid,reidbi01,1981,1981
3618,Don Reid,reiddo01,1996,2003
3619,J.R. Reid,reidjr01,1990,2001
3620,Jim Reid,reidji01,1968,1968
3621,Naz Reid,reidna01,2020,2021
3622,Robert Reid,reidro01,1978,1991
3623,Ryan Reid,reidry01,2012,2012
3624,Jared Reiner,reineja01,2005,2007
3625,Chick Reiser,reisech01,1948,1950
